X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,Y
3,8510,6465,14,1407,6,8866,1,592,4,4477,2136,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,2865,8,853,1933,1636,7591,2,1,14,2384,3,3346,7813,4,11273,11,73,9,1373,16,3,1038,333,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4402,5001,15,2018,717,12,1174,12,94,1400,31,153,545,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
35,139,3,137,4,3,1041,43,2,307,2672,31,98,3,14,11,7,20,2079,632,4,2134,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1491,172,7,30,1533,696,9548,2,574,3,32,2426,1461,2,4,1694,9,1439,6,2516,100,10320,35,1,6564,9774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,128,2028,166,30,3310,918,7,11,9,8,317,906,57,32,2443,7,11,9,8,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8313,26,3,1495,242,4,20,654,149,2,9,8,131,34,27,141,683,81,21,121,33,1,1294,5,101,1498,1063,731,10,3,770,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
454,177,3,58,518,3,374,2,32,5,20,9259,10160,5,1003,11,425,2616,4,7895,75,462,270,1,14,31,3,211,5,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,4,5647,1,450,6,193,113,1012,967,7,1,4111,2,762,3535,1337,26,642,10118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,9419,2398,2,13,9,8,871,3,668,10,515,1204,551,10,3083,28,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1019,4,64,9,933,29,1266,4,985,2,4,1,14,201,12,63,19,830,149,7,39,2252,2,271,4,2352,2,9,108,5020,195,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10,38,693,378,2,515,2,1273,31,597,98,3,18,11,7,23,49,1440,9,144,1011,6,22,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
106,41,2295,195,1448,84,22,3,4610,10,181,9,8,20,391,8,2928,11,4676,19,4466,3844,135,1,851,5,259,334,2,13,196,26,8694,1,64,1630,1,1934,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,49,894,17,18,63,2,9,8,344,25,3166,6,648,9,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,8,54,576,30,3333,7,11,9,8,404,24,1350,275,2,318,3056,477,14701,5233,6,12564,4525,139,896,4,422,15,982,6906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4225,2,1,246,66,2,31,98,3,14,39,2649,2278,11,9,317,83,1,179,6422,872,2,6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2545,4,2687,71,121,33,1,11839,5,3,16139,5239,7606,15,1,12426,2404,82,4612,33,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,108,1978,95,7,3,850,16,13338,2,25,360,36,1,360,288,6,70,7,2039,20,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1120,2,28,6746,216,323,2,86,25,836,1,1948,8,1004,2,13,2029,1,16993,5,19,485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56,1246,448,22,545,6,1,762,477,15587,1397,5,3650,1340,2,5198,1490,2,4,555,6438,72,90,7,1637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
967,7,39,596,4,3153,21,141,22,732,6,2367,19,750,1181,548,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6507,7,20,654,2976,16,1,13927,103,13,9731,9623,2,13,65,53,25,263,1,7588,165,5198,613,6,1443,10094,10,138,1365,4,43,1710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2153,5132,5527,8,661,2,4931,100,14,2,45,59,7,9,46,95,2,7,3,16431,6176,11,3158,19,1672,18075,6335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2155,356,1,1377,247,2986,5,961,835,8,6054,8,1294,13,307,1690,833,522,57,32,1096,34,120,10,307,835,8,15020,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3296,2,10,38,309,14,381,2,31,1086,3,577,1233,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,577,2,2123,1798,5,5336,11,2,10,72,115,3548,69,2,1236,50,1,696,325,5,82,10,1,100,9387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,596,12,9,7,1058,2,1270,1117,103,9044,150,15,20,3272,4428,11,5885,50,24,1,604,2,2075,20,300,11,7,2576,34,4997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,86,25,573,12,167,12,62,5,1,131,1895,7128,780,2,13,9,119,293,6,133,3,168,6973,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
124,815,13,681,511,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,14285,2,2193,180,14057,1,2338,5,793,1297,434,10,1057,4,1,281,5,4559,96,42,9884,93,10,1222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,132,200,18,11,8,5110,16,36,1224,3,18,11,60,73,21,484,2,2686,4,1876,2,3657,8,80,44,1163,6,453,10,76,1274,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,21,769,948,50,6,307,2217,8,4508,5,17,1406,12,1,18,8,335,9,61,7131,20,183,1786,154,5,11016,4,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,213,3,1040,11,3,345,58,84,226,420,6,3630,208,35,3,471,5,516,2531,2,3314,150,11448,2,4,19,965,91,554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,140,1,14,53,23,1760,6,573,36,5,19,1449,2,9,8,119,194,6,232,1,1032,5345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
210,17,91,1214,13,352,2,3,504,58,11726,26,19,771,2,11,7,57,15733,4,163,160,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1892,1024,5228,35,13898,2,15,1,1092,4143,8871,28,3,1076,335,5,2009,9061,125,1,137,1012,5356,2,29,16097,5,2294,2,2780,1371,324,994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1399,156,191,110,3119,64,7,544,35,1,663,4,2,1136,2,1590,11,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
283,5,1,377,312,2014,2083,107,14,597,37,1,632,7126,6,3,131,4947,4,1,1276,89,75,37,74,15890,1486,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
57,81,65,8,25,33,38,54,17969,1169,2,1610,61,119,22,1854,34,94,2580,134,360,119,33,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,964,17,204,58,928,35,54,181,204,670,7,19,304,909,69,5,4963,45,173,28,321,6,464,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
31,77,395,2,429,4,15876,6,1106,25,67,1,8007,13587,24,447,527,2,13,144,126,48,255,129,30,1,273,4,250,75,130,25,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,3486,9194,5,3,170,222,1,599,321,9,8,3,13650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1578,58,109,178,5,82,2,692,13755,2,4,62,108,8080,1465,609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
244,12,271,15844,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,87,7504,7,27,3908,26,3,369,154,5,8030,2,4,13192,6049,8,8337,577,1741,2568,96,4717,5506,93,1642,19,179,24,19,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,5323,2144,18,11,870,147,2374,10,1,3023,5,1,117,1294,5,14354,1743,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,375,2,3140,697,58,27,5,120,12543,269,8383,14627,318,2915,4,26,10078,2,9586,253,3288,922,24,1,1210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,14,15,183,12,118,3137,16,646,12,46,29,16,347,4,841,2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
417,18,7478,13677,832,17,530,60,220,11,1,702,6,4256,930,6,3,511,2306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1678,4,2706,310,57,12,1,14,3294,76,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4025,267,6427,52,3323,2118,4785,13,16,1,54,266,65,83,419,1,4474,1200,244,1,69,3,51,1605,111,2,2199,9,3003,4,1699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,414,1762,1135,95,41,3410,6,250,5,9,12,10001,8749,15,3,578,5714,2453,18325,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1381,2,1,14,7,23,319,12,2862,12,9,1277,2,13,2838,3,449,11,8,2835,7574,2,2278,4,1035,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,84,22,4317,40,46,91,317,27,5196,4460,2,13,11,111,23,73,1,18,42,1,4129,94,160,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6141,768,180,28,1898,6,1,5073,5,1,3685,2839,4,1,13634,5,18142,17795,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,87,166,41,61,262,30,17,14,7,11,41,182,23,1218,6,113,45,1,66,53,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1854,34,19,17552,73,9,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
137,138,4404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,1251,101,10,2542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4106,8,2160,308,4,38,654,149,1443,1,3164,5,3,303,3813,4,3,337,11,12080,125,17205,8,8523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,353,78,297,4,78,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
961,1120,53,23,701,17510,9686,8,2459,39,56,12,10903,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16,32,34,110,1190,307,3997,31,13537,6,1151,10,1,146,13212,26,280,2,18641,4,3918,4,14076,1,9087,4,1869,65,31,551,15,20,2134,2,3304,1843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2805,5693,401,4,2596,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140,595,20,9280,2655,2197,2,1,14,53,23,3329,1,32,2846,1595,5,1237,8,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,1672,9984,5,1,228,3048,542,1,3937,593,428,3561,5,1,14,8,107,10,3,69,11,7,410,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25,44,2603,2,25,44,2345,2,25,44,5144,2,13,752,1984,4,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14154,11090,1424,4463,13363,372,15360,96,1885,372,15086,372,70,11167,93,2,598,372,1879,3822,14894,372,15721,2453,15653,372,199,9981,10003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
66,1315,31,3,287,269,4583,2,13,9,8,144,715,6,113,3,18,15,19,179,39,681,2,2649,24,19,3020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,801,8,777,855,18527,10,2,1,180,257,20,365,839,396,5,102,1017,15,1,80,10739,3037,12341,642,12510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1217,31,12558,3,9357,273,4,1329,358,64,99,9506,1,5748,15,576,7684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1174,2,15302,5013,6,299,2,4,3,18,11,7281,4,1108,21,10,9944,658,35,663,6,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,361,840,173,28,3,696,6326,6,287,92,2,699,9,7,2,13,9,8,6,17,14,8,96,4,19,12882,93,1246,11,79,453,11,11,8,498,45,191,110,126,288,6,220,397,134,4,679,0,0,0,0,0,0,0,0,0,1
40,1,14,8,687,5,3560,12,3,11524,5878,7,3,277,1750,2,19,104,494,5,200,4,1240,7,9258,10,1,219,69,11,397,1816,1449,3,100,663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,87,5,3,1533,2843,5,1368,122,11,3391,11,94,819,804,11,53,23,3916,243,4,244,16,19,7009,7,3,804,11,7,632,5,233,1703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,8075,2305,58,11,806,32,34,3,3753,7692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20,667,43,11,2837,539,109,2,8840,2787,2,4,231,8961,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,402,6,22,1658,30,2673,10,89,9089,1111,1,2598,4,1,217,485,6212,2,13,8634,8,5629,4,11860,8,14,4280,72,9113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4263,4416,2420,1,51,1616,10,4497,10,66,4988,2356,8,8113,16780,280,295,15,3,1064,5,4202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,8,148,324,4874,6,1,465,2,4,3,369,2961,1716,6,1,54,3438,4193,1280,1296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,1722,4,71,90,5458,13111,2,1,1169,246,66,3027,16,17,4493,58,53,23,4663,1,2078,50,4135,13,1,438,6987,270,408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,7,3,5445,3532,2,266,5,3,659,1553,5112,6,664,1792,6,4125,16,1323,542,1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27,5,1,54,631,4,1253,6112,5,645,465,291,124,10031,15893,12690,8251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1316,125,813,17,379,806,3,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,151,5,1423,11,855,2605,197,7751,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9,8,3,2203,6,1,14,8,982,322,11,9,953,10,194,2,212,760,47,28,3,309,831,1362,3330,15,3369,3493,18737,46,8,3,1515,10014,1272,10,1,69,1,43,15687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1102,96,1,43,93,15,159,5342,8651,11,5604,103,1,112,8,7398,1019,7,306,3,326,5,96,136,93,10,3,5604,635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,14,7,167,6,5150,2613,2,623,2,4,3130,26,4408,5,9855,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
40,1,172,35,5782,5140,7,9983,26,19,10534,2,9,7,144,4780,26,9,1,151,5,18,11,21,371,32,169,21,130,27,5,1,3492,168,48,14027,9,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
45,1453,7,20,859,175,5,2358,1897,2992,15,12263,7037,2463,7,3,234,260,11,2380,49,106,63,347,61,22,8294,6,462,47,4,2798,24,72,8689,4581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6242,6408,3,5305,5,1571,784,4,5335,18063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1718,2,854,190,7,118,227,11217,3902,295,2,641,624,18481,2,1010,9882,13,488,36,9,8,3,92,43,12,8247,12,19,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21,364,23,121,33,2752,6069,42,5817,9562,1,219,69,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33,19,87,1252,10,2691,6017,15,1,1133,5,1,1252,10,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,7,3,1057,691,5,5575,10,36,30,1,4067,11,8,167,6,2577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,16823,124,466,181,8055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
456,854,6,37,202,9,25,12,20,5655,398,2,13,12,1,924,427,10,980,9546,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26,353,970,2,367,2,1541,4,179,2228,2,4717,5506,31,36,1,9339,5,426,245,33,19,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,13821,6,2577,6863,10,17,14,29,5445,4,1481,4,719,55,402,2643,16,4308,3131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
700,5,4621,3,516,18,15,3,8824,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,423,58,335,10,8635,11,3339,764,1,955,395,11,8,39,9332,24,1,571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9257,15,661,228,4,966,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,343,196,232,3,7363,5,1,4277,1101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
15,1,3424,5,122,28,18273,1963,30,6,4961,845,756,8,4683,18,4553,9,8,3,523,6,37,3,14,28,1,400,12,20,2957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,644,1269,5,1,2675,4,1,1284,1727,9586,5,1,128,14,29,7341,2,13,19,595,826,560,3,68,537,15,3,1539,11,80,177,460,1,214,753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28,19,311,138,2,17,2503,2833,969,201,10,5473,4638,4,2,144,28,19,600,2,9,509,6898,4843,2,320,104,10,1,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12,3,623,4,2224,795,5,20,2957,3055,2,457,15,3522,7,3,880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4491,2,375,2,423,2,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3014,3,3498,5,1507,272,86,22,11442,9,2,13,1491,172,406,460,1,4386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
134,34,1,892,858,96,4,639,3809,93,1985,2,313,394,7,584,2625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
17,282,121,33,7021,10,18199,164,12,4021,12,1,693,2138,1132,35,8264,4,2,169,5,19,4975,2,63,3870,2894,2,1556,12,435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
293,6,1272,135,56,5,3,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
46,8,55,2553,11,2350,7,3,399,15,3,977,640,1899,5,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41,37,3,18293,6,73,41,249,23,534,28,783,731,1,128,59,41,894,9,12,3,237,510,11,7,169,1341,9,190,41,144,1061,3,68,4597,12,3,2012,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1900,176,504,2,1455,12,3,1685,13390,16,62,78,51,215,2,228,2,58,2,308,4,365,322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
